	GSM3038876_M-17-1.CEL	GSM3038877_M-17-2.CEL	GSM3038878_M-17-3.CEL	GSM3038879_S-17-1.CEL	GSM3038880_S-17-2.CEL	GSM3038881_C-17-1.CEL	GSM3038882_C-17-2.CEL	GSM3038883_C-17-3.CEL	GSM3038884_M-24-1.CEL	GSM3038885_M-24-2.CEL	GSM3038886_M-24-3.CEL	GSM3038887_S-24-1.CEL	GSM3038888_S-24-2.CEL	GSM3038889_S-24-3.CEL	GSM3038890_C-24-1.CEL	GSM3038891_C-24-2.CEL	GSM3038892_C-24-3.CEL	GSM3038893_M-49-1.CEL	GSM3038894_M-49-2.CEL	GSM3038895_M-49-3.CEL	GSM3038896_S-49-1.CEL	GSM3038897_S-49-2.CEL	GSM3038898_S-49-3.CEL	GSM3038899_C-49-1.CEL	GSM3038900_C-49-2.CEL	GSM3038901_C-49-3.CEL
Solyc06g084440.2	8.528848995	9.036030221	9.283020158	9.210722634	9.016972905	9.022103751	8.915547188	9.300143188	8.668780386	8.829607809	8.927555362	8.789295403	9.091057983	8.976250099	8.753091283	9.221418774	9.284573501	8.924225346	9.237393587	9.337059322	8.990398429	9.120759774	9.110078605	8.212800495	8.520113778	8.852821746
Solyc06g084510.2	5.748055118	5.693844793	5.402458297	4.975763325	5.553899596	5.806720225	5.846149127	5.369059696	5.697264055	5.947702988	5.750537698	5.874644066	6.129059289	5.791137176	5.644626131	5.191215606	5.653759583	6.099004224	5.816713569	5.197557644	5.338065083	5.826432802	6.270887891	5.796165102	5.686010246	5.524471134
Solyc06g084540.2	5.637936375	6.601471863	6.0012537	5.875851916	5.854730305	6.505577282	7.583748296	6.968637516	5.885594576	6.297255892	5.972449072	5.920305969	6.686839187	5.838380224	7.036650926	7.11614124	7.044773017	6.401158208	5.894149124	6.105587971	6.276749507	5.7906566	5.936212944	5.419985127	6.255056656	6.245614252
Solyc06g084550.2	7.016179103	6.568977173	6.260272701	5.942332155	6.498982349	6.847128644	6.423419864	5.730436634	6.746664976	6.793299315	6.667227357	6.8322216	6.701865854	6.695454575	6.65365964	5.297174247	6.247126053	7.252102692	6.703638419	6.339006853	6.634046859	6.620159328	6.641925972	6.968655804	6.986873505	6.914610085
Solyc06g084570.2	5.093723799	4.820443699	4.459415892	3.817067876	4.834119753	4.934369834	5.374879756	4.871965272	4.929237297	5.072483639	4.998815055	5.015007659	4.853857862	4.912222809	5.113192286	4.736275134	5.138198594	4.983833252	5.047838196	4.704655169	4.824791683	5.073944212	5.072060317	4.753055742	5.015889788	4.975799137
Solyc06g084590.2	5.667465859	6.066764353	6.525365212	6.769615291	5.898959288	5.373618442	6.296630488	6.370048225	5.965857442	5.335601521	5.538762608	5.541134899	5.588109926	5.230033795	6.067637199	7.34664456	6.060421667	5.759508089	5.903891468	5.906439854	5.200681551	5.547233113	5.882988339	6.117616169	6.381320245	5.713394964
Solyc06g084620.1	2.974237449	2.915343165	2.907690672	3.601138495	2.604592799	2.887726692	2.91939061	3.242004018	2.969799224	3.12497369	2.969799224	2.9560925	2.667588938	2.96001531	2.735077123	3.426208276	2.964392249	2.921643544	3.115493984	3.083182968	2.968686224	2.655976046	2.829650487	2.864212681	2.94176136	2.826361791
Solyc07g005020.2	8.505939293	6.146854364	7.722922059	7.742632111	7.245382259	7.315865455	6.519985283	7.499403068	6.508964487	7.203915762	7.265943043	6.897681593	7.82593931	7.388576003	6.114718498	6.276249986	7.219248766	8.033548404	8.378837248	7.510236135	7.353737405	8.176412756	8.118790207	8.028920446	8.076154008	7.059767247
Solyc07g005050.2	12.62420173	12.11305807	12.14247818	12.07286126	12.19698723	12.16358307	11.83654494	11.68145017	12.17516032	12.50816588	12.38587104	12.32230402	12.07768762	12.0962905	11.94353786	11.30762546	11.90948636	12.21457884	12.07544425	12.05737041	11.97337717	12.2330498	12.44622357	12.43119543	12.473742	12.15247592
Solyc07g005060.2	8.110585892	7.211529658	6.838952065	6.641193459	7.56313637	7.626213003	7.096573751	6.200621823	8.164812972	7.859857008	7.575058793	7.584304097	7.352976577	7.576121843	7.11695677	5.888124492	6.866145377	7.641055086	7.287258624	6.825090143	7.446715596	7.328014559	7.599216507	7.961305485	8.066415368	7.599243802
Solyc07g005090.2	9.70271964	9.507322672	8.410194999	8.049044925	8.659137916	7.216419246	7.690249278	7.270250812	8.577708124	8.89735017	8.618544626	9.515772182	7.372772016	8.018115049	7.413777874	7.790825448	8.478025232	8.503961519	7.92536511	8.167601743	7.942180077	8.23510558	7.534120432	9.823928589	9.24785682	8.459699335
Solyc07g005200.2	8.997808375	9.280353036	8.899858649	8.660944866	9.348433519	9.411378478	9.386936387	8.961981384	9.782052528	9.851702526	9.64285001	9.672475667	9.094651247	9.664909079	9.536470537	8.880268201	9.414726793	9.273375102	9.151945897	8.990421865	9.23301775	9.231745491	9.517231954	9.159820447	9.221503378	9.448094181
Solyc07g005240.2	3.276031697	3.705686465	3.696666379	3.825185545	3.373547269	3.29040847	3.30974257	3.411774791	3.3388991	3.499342613	3.375005223	3.396387546	3.223956485	3.201067492	3.296847508	4.418721023	3.573909708	3.393914647	3.25329683	3.26517241	3.45525282	3.353312608	3.577683354	3.714362085	3.547622801	3.482204986
Solyc07g005330.2	8.11326091	7.364968208	7.573911241	7.104954425	8.111391659	8.043447252	8.500257659	7.805827198	8.949131984	8.774325871	7.728450524	7.9190945	6.967855389	8.864824054	8.243069316	6.291497469	7.269501622	7.719309021	7.239336769	8.017851409	8.348541985	7.682249738	8.331599927	8.02443505	8.426274466	7.959870942
Solyc07g005360.2	8.853807287	8.429631598	8.72074956	8.708938705	8.498574785	8.106363318	8.055960437	8.727612909	8.304523159	7.955762202	8.152262377	8.206176536	8.274532789	8.424845288	7.940570751	8.95025306	8.662556192	8.201049039	8.654050942	8.703336684	8.404351435	8.425526866	8.352181652	8.48978143	8.526656185	8.27967604
Solyc07g005390.2	3.803405849	3.916643611	3.350130544	5.15506267	3.383935261	3.650102634	5.950367893	7.495408122	3.706306435	3.446615008	3.523703372	3.316901588	4.19184989	3.769866551	6.350208309	8.019448915	8.281927155	3.563855969	4.041941644	4.604301412	3.782669123	3.488194003	3.48681842	3.566889292	3.730144605	3.563174038
Solyc07g005440.1	7.019917109	6.506599655	5.78093688	5.24711964	6.740233305	7.101095128	7.560999047	6.957032645	7.444908955	6.769677764	6.175673947	6.438432708	6.280202031	8.134003209	7.496067137	6.767009086	7.227625778	5.810118261	5.856123189	6.692550147	7.335872517	6.42777306	6.684003223	6.815823157	6.613181248	6.907241229
Solyc07g005510.2	5.604694749	7.544326861	6.825233155	5.809265493	7.961397618	5.519210251	6.009396549	6.837110616	7.032140839	6.569640511	6.155606496	6.925686735	5.617404666	7.91896841	5.996006888	6.296440235	5.479900697	5.674302144	5.530099003	7.20473624	6.663033846	5.416612103	5.666014205	5.685098779	5.709194472	6.019935828
Solyc07g005520.1	9.506902307	9.674441694	9.427765037	9.045552347	9.017358689	8.71271253	9.806671475	9.009456367	9.677362573	8.996091355	9.038108536	9.065446317	9.366959662	8.118156384	9.941515138	9.44298718	9.44797048	9.158784122	9.425615901	9.232600988	9.123666842	9.198028111	9.530351373	9.881771833	9.667296054	9.84735166
Solyc07g005550.2	7.564055318	8.194380712	7.850939375	7.995483379	7.897096465	7.69471506	7.952057864	8.078329102	7.756217467	7.999660164	8.133168643	8.138759482	7.969204905	7.809191365	8.066983997	8.416408966	8.382790339	7.80815915	7.93363135	7.991272994	7.664811159	7.896884545	7.994892848	7.324864152	7.494067272	7.934129153
Solyc07g005560.2	13.0414642	12.81628559	12.78266804	12.76329348	12.98852875	12.87709471	12.82966423	12.8775316	12.92156415	12.78885088	12.83807282	12.8838281	13.10293126	13.00289473	13.00029157	12.95310721	13.09613151	13.08396044	12.91534045	12.79021857	12.95467257	13.16395227	13.00029157	13.0158859	13.05527035	12.93628617
Solyc07g005580.2	4.633030074	3.703968309	4.199331594	3.574746107	3.56373084	4.172404272	4.722014375	3.344747596	4.603168355	4.540636367	3.982489859	4.502452541	4.177586586	4.281043798	4.456644217	4.314911981	4.078942809	4.734359233	4.073548695	3.28666737	3.943303133	4.197961455	4.692039036	4.765291767	4.765838946	4.293022514
Solyc07g005600.2	11.97721475	11.52143739	11.31948451	10.9396714	11.74829726	11.77538219	11.74695345	11.42279346	11.60455125	12.09863981	11.78912891	11.88155178	11.38919554	11.88560534	11.78506771	10.71280987	11.46808189	11.5382384	11.5616943	11.75597227	11.79426622	11.82898637	12.05639769	11.83981739	11.93638898	11.54464791
Solyc07g005610.2	6.80870051	6.869306896	6.543555301	6.145275967	6.801285854	6.901759283	6.922611808	6.956874874	6.805559796	6.479064378	6.74396169	6.594604399	6.780919266	6.829889145	7.162198578	6.974274555	6.97977406	6.351480462	6.730664065	7.564608141	7.308062136	6.760806036	6.641280865	6.405122227	6.45856701	6.745904182
Solyc07g005640.2	6.690991118	6.83584811	6.625279217	6.084804655	6.824501878	6.518222651	7.292815906	6.389665963	7.360590987	7.354880509	7.134969762	7.297198678	6.821008885	6.961582106	7.185085608	6.063697556	6.774956115	6.999546263	6.74815591	6.652916739	6.524482959	6.793725744	7.364618405	6.771540075	6.687207779	6.897471126
Solyc07g005710.2	7.132311813	7.734247903	7.884816973	8.425840065	7.423964987	7.163549996	7.989118801	8.274595687	7.346983072	7.626902433	7.603564381	7.516262198	7.91016956	7.38155539	7.578079801	8.778399439	8.460246281	7.60847794	8.148914269	7.586795788	6.942513515	7.61065197	7.467440954	6.754884633	6.985993905	7.496691252
Solyc07g005730.2	12.44130978	12.61430979	12.62134118	12.66010954	12.50237315	12.79738136	12.68379003	12.611951	12.49924044	12.44070532	12.50623822	12.40252596	13.18113922	12.56288314	12.70214018	12.73594831	12.99714403	12.746792	12.85589098	12.78984394	12.75507985	13.03575683	13.07155194	12.69123105	12.75219277	12.58533989
Solyc07g005750.2	4.541647222	4.32975811	3.856352486	4.45633337	4.240640317	4.539365315	4.975425067	3.559729741	5.1194401	4.618390277	4.618128169	4.580985848	4.385208463	4.873914488	4.630537312	4.569032509	4.32975811	4.95717187	4.441673738	4.38959826	4.32975811	4.579418406	5.015706499	4.698534277	4.603177382	4.465312357
Solyc07g005760.2	10.61346783	9.129594479	9.021991335	8.853718488	9.117307208	9.850580241	6.912488821	8.790987328	9.319852913	9.478897546	9.506342727	9.375573095	7.90268754	9.387005062	8.146718928	9.429816108	9.455385888	7.575494901	8.252312568	9.635809668	9.742270944	9.411606341	9.243732629	9.983555583	9.567409838	8.539919152
Solyc07g005830.2	4.839948769	5.040556856	6.147154599	6.322119773	5.111493915	5.108073253	4.323879879	5.252536192	4.615539801	5.392414702	5.212218399	4.771497526	5.047861656	4.522050935	3.819026843	6.033777106	5.348908805	4.673405059	4.872077497	5.117437399	4.682188861	4.730303061	4.624438127	4.502382992	4.80943971	4.862476486
Solyc07g005840.2	8.599621054	10.14088014	9.702906087	10.70266165	10.45864502	10.98219489	9.631640056	10.34505595	9.924454987	10.89085128	10.40845484	10.20218449	9.797476146	10.2802279	9.323041778	8.296124043	8.632152903	9.979989701	10.11185444	10.05927649	10.04492272	10.10391336	10.21932059	8.920808053	9.922649601	10.18655512
Solyc07g005890.2	3.52665134	3.520342402	3.502255167	3.502255167	3.581827908	3.54191895	3.673501514	3.581827908	3.978832987	4.181057991	3.368272261	3.635476929	3.464484142	3.349282124	3.970362382	4.645597067	3.578237934	3.791864395	3.318511355	3.311821772	3.493436016	3.550170967	4.034133129	4.177426719	4.118067081	3.605900842
Solyc07g005940.2	8.790791788	8.34361955	8.524849421	8.443277105	8.436859925	8.567809373	8.200591444	8.196583434	8.660709174	8.396921476	8.258431284	8.346363508	8.588488888	8.559990127	8.154521526	8.080308015	8.164174413	8.958505073	8.60241989	8.241272344	8.600046514	8.546935205	8.255574467	8.979122807	8.828209403	8.679833212
Solyc07g005960.2	7.578912404	5.805675202	7.517590021	7.691690389	7.565346064	6.37891941	5.215058535	6.181835315	6.769277335	6.836427631	7.104288158	7.049829797	5.582007465	6.266422927	5.613960685	5.204805643	5.285657157	6.516226472	6.711638791	6.927485269	6.215285597	6.254218762	6.004011092	7.318729189	7.529160464	6.303851228
Solyc07g006020.2	5.664750357	5.276480732	6.338821258	6.574460854	5.529718769	4.62476214	4.665685737	6.176894343	5.283492913	4.483656247	5.08863739	4.903352281	4.728717305	5.159604448	4.459206115	5.582266437	5.137555132	4.423752404	5.144366521	5.372782048	5.276390342	4.251880495	4.286279935	4.977153525	5.324711416	5.018312609
Solyc07g006030.2	4.350236581	3.774104405	2.958038023	3.849682728	3.383935261	3.654338022	3.871037356	3.328196793	3.886039529	3.059642463	3.262191861	3.622145815	3.454834948	3.808689495	3.243531772	3.56775272	3.524326103	3.513675242	3.645378232	3.568880281	3.312455088	3.200163684	3.573927746	3.698197386	4.116048677	3.435694163
Solyc07g006060.2	4.529996279	3.707960188	4.047126424	3.297043307	3.757696276	4.147615667	3.66176607	3.596759516	3.97162448	3.939277021	3.848898246	3.714805143	3.737124883	3.795082031	3.413319585	3.894725779	3.520470024	3.961097876	4.009555779	3.993803435	3.744660627	3.777442768	3.870050574	4.321809035	4.365408117	3.82667198
Solyc07g006070.1	6.8234413	5.342749964	5.480722004	4.2349675	5.793460604	6.099403891	6.299684291	4.600834774	6.490312157	6.584058266	6.038305464	6.243036596	5.63911694	6.458083066	6.324142337	4.549821224	5.307253638	6.138513762	5.764772083	5.377583114	6.027747464	6.081726023	6.691679288	6.716915401	6.628299008	6.161150098
Solyc07g006120.2	4.967553657	4.7285794	5.043409818	4.934570838	4.798589569	4.979567914	4.902314736	4.974628976	4.82449949	4.974311558	4.723401956	4.955842252	4.868972169	4.738806318	4.723810098	5.801704844	5.063478474	5.035755727	5.268340961	4.484394726	4.659157223	4.581619589	4.799371699	4.925677439	5.445367982	4.568239445
Solyc07g006150.2	7.868611752	7.166677273	6.656805232	6.180579369	7.431389466	7.429040354	7.594079036	7.086169808	7.373765686	7.616020181	7.395877408	7.642831201	7.897259949	7.74758687	7.876836166	6.381752427	7.27865796	8.316559043	7.587715857	6.758040464	7.395385928	7.928077526	8.104513334	7.795406572	7.867420871	7.567603957
Solyc07g006180.2	7.830955614	7.07849176	6.286259159	6.558660006	7.055383688	7.227877537	7.657732416	6.536087996	7.531681433	7.805141564	7.224809828	7.63615202	7.117518499	7.596909875	7.651786823	6.75604427	7.197060632	7.601246046	6.95297533	6.698951496	6.887846748	7.330394936	7.858555553	7.994512481	8.092764192	7.257098015
Solyc07g006200.2	5.495087976	4.92461968	5.06696706	4.758658583	4.584261956	5.356040138	5.056830682	5.089147816	5.041429317	5.295085457	5.470848422	4.950204236	5.21122229	4.945000763	5.26684789	5.320729545	5.727017651	5.484267495	5.461314488	5.246748185	5.008385805	5.395026086	5.382316596	5.366677352	5.362041068	5.151490712
Solyc07g006220.1	11.14057092	10.31704917	10.6006234	10.09797429	10.8257579	12.1611149	11.59869856	10.68697825	11.00170662	11.56340288	11.06966125	11.52559986	11.1392102	11.40565946	11.40568042	9.313794071	10.07374619	11.06546654	11.1980396	11.55595103	11.88813746	11.97122483	11.9332864	10.99655907	11.25713918	10.55556919
Solyc07g006260.2	5.052389212	4.815850083	3.857098045	4.201402095	4.760039113	5.278651498	5.417987536	4.484595523	5.167919451	5.620334063	5.023157709	5.205294619	5.195739356	5.020779936	5.561802509	4.346479625	5.039625952	5.783309829	5.273464831	4.31052927	4.777574314	5.351970895	5.872420119	5.453832439	5.746327426	4.888765787
Solyc07g006270.2	11.61487954	10.7827476	10.75197622	10.72414194	10.76152081	11.43857414	10.99501247	10.70836905	10.93674563	11.1937629	11.19483318	11.18957463	11.1690793	11.10600763	11.02644261	10.47874906	11.2038615	11.42492259	11.17550139	11.01723439	11.3339027	11.31543087	11.25491209	11.64059482	11.40396905	11.09972604
Solyc07g006280.2	9.213446538	9.839418532	10.31872231	9.78110793	9.872134354	10.78073938	10.41949933	10.97949579	9.900835399	8.838109671	9.283404756	9.172687631	10.42253825	9.491316717	10.76102362	10.59445471	10.25237596	9.118582112	10.64830208	10.91598428	10.7751686	10.20234359	9.892717617	9.012431037	8.705169157	10.13961674
Solyc07g006350.2	4.842076157	4.345780223	3.751496782	3.571774991	4.056354461	5.11982771	4.856756877	2.903048377	4.706140545	4.814169947	4.618128169	4.64930191	4.22155725	4.123024218	4.778073921	3.859971591	3.981180711	5.203898332	4.510081298	3.692373925	3.966438573	4.871975158	5.405496015	5.692662985	5.53516423	4.151066768
Solyc07g006380.2	3.650879268	4.448950992	4.189182886	4.918312764	3.967294341	3.193305914	3.470433849	3.871273396	3.513675242	3.593291601	3.990733953	3.660486353	3.899724178	3.546905532	3.79084109	4.553511649	3.871531319	3.759299806	3.961321624	4.622307785	3.510215063	3.216271287	3.388688995	3.554811798	3.147385118	3.7766759
Solyc07g006490.2	5.657705238	5.965725947	6.108788103	6.329865255	5.712600698	5.71359546	5.732947047	6.32973206	5.727793335	5.957934935	6.06638081	5.854957757	5.803572176	5.518154983	5.553577124	6.283213317	6.361842928	5.694147493	6.213712352	6.13142358	5.649981107	5.73712051	5.732409853	5.103868923	5.180678862	5.871943451
Solyc07g006520.2	6.389410287	6.850166483	7.057315287	7.694202046	6.750468242	6.600455035	6.377466437	6.797033643	5.744442463	6.843666658	6.802044225	6.774683187	6.933796119	6.266422927	5.785297016	7.248333911	6.913362161	6.779548162	7.089106194	6.979579004	6.395055532	6.828434175	6.570292695	6.024153019	5.875205316	6.411106646
Solyc07g006560.2	2.920200481	2.802203945	3.206631486	3.022435356	2.604117728	2.68463587	2.569306534	2.985904192	2.878176504	2.627083886	2.516940885	2.697405896	2.681982697	2.483186231	2.427168118	2.983592675	2.583763019	2.742847446	2.611133314	3.178592424	2.629595542	2.442314059	2.405721894	2.653590757	2.616673298	2.815491394
Solyc07g006570.2	7.087270237	8.122937051	6.143294922	5.422069725	7.462206121	6.279879225	4.587561685	6.366215695	6.580482939	5.705899453	5.705119614	7.453050448	4.501894764	7.027666193	5.255267876	4.895278967	5.156577042	5.784475529	4.962273074	6.286183922	6.610864849	5.400206007	5.096867877	6.015650464	5.952055429	6.266340633
Solyc07g006630.2	4.894306733	3.57237084	3.78744236	4.046486503	3.799851338	3.622099262	3.754011502	3.919425146	3.770142426	3.496160091	3.858036605	4.008243241	3.801105112	3.312455088	4.075487717	4.568658564	3.962263516	3.290498463	3.50855038	4.023493204	3.910454713	3.774271604	3.403300915	6.030445593	6.124889153	3.855024762
Solyc07g006640.2	8.714092604	7.741141224	7.180540494	6.855330249	8.230853292	8.021930483	8.215068739	7.457531	8.728362016	8.219345649	8.191586816	8.262551917	7.964404898	8.411010133	8.480770107	6.418101088	7.741141224	8.487245949	7.6608715	7.265894962	8.074983875	8.315870644	8.332997167	9.008555891	8.999183416	8.317364763
Solyc07g006780.2	5.964338791	6.262548546	6.577872877	7.032782497	5.921162706	5.954778852	6.20594216	6.679330022	5.675003572	5.685394289	5.983725262	5.669336556	6.189817143	5.491134067	6.012811722	7.570566274	6.423028623	6.081473047	6.377402544	6.397502135	5.863229468	5.77402933	5.617405022	5.952530787	6.062035378	5.931809334
Solyc07g006790.2	8.40874577	6.639471911	6.592180841	6.132780219	6.963669822	7.495240258	7.675596279	6.072914437	7.935861193	8.106807661	7.479455033	7.59546662	7.002446434	7.882210788	7.774550205	5.877779488	6.713520402	7.990348462	7.154926002	6.541026234	7.286235751	7.459189233	8.137672708	8.658480233	8.638364116	7.385232671
Solyc07g006830.2	10.68719641	10.79629203	10.97294536	10.94877272	10.84396234	10.97920159	11.15695133	10.96962274	11.18334206	11.08075361	11.0003059	10.89038456	10.93694991	10.81071379	10.8035596	11.50877992	11.41356361	10.77371604	10.98773395	10.85392091	10.79021495	11.00950435	10.8718092	10.61567265	10.79174558	11.07364509
