	GSM2857543_M-17-1.CEL	GSM2857544_M-17-2.CEL	GSM2857545_M-17-3.CEL	GSM2857546_S-17-1.CEL	GSM2857547_S-17-2.CEL	GSM2857548_S-17-3.CEL	GSM2857549_C-17-1.CEL	GSM2857550_C-17-2.CEL	GSM2857551_C-17-3.CEL	GSM2857552_M-24-1.CEL	GSM2857553_M-24-2.CEL	GSM2857554_M-24-3.CEL	GSM2857555_S-24-1.CEL	GSM2857556_S-24-2.CEL	GSM2857557_S-24-3.CEL	GSM2857558_C-24-1.CEL	GSM2857559_C-24-2.CEL	GSM2857560_C-24-3.CEL	GSM2857561_M-49-1.CEL	GSM2857562_M-49-2.CEL	GSM2857563_M-49-3.CEL	GSM2857564_S-49-1.CEL	GSM2857565_S-49-2.CEL	GSM2857566_S-49-3.CEL	GSM2857567_C-49-1.CEL	GSM2857568_C-49-2.CEL	GSM2857569_C-49-3.CEL
Solyc04g049330.2	12.34929723	12.45477217	12.52838373	12.08011988	12.33656086	12.50712652	12.31378978	12.44382291	12.46199084	12.46328614	12.44093943	12.21867849	12.96300506	12.74211523	12.58976662	12.48399909	12.51026101	12.49861556	12.21557107	12.46964609	12.62029738	12.66381861	12.45237707	12.55194334	12.11560435	12.2972009	12.35735246
Solyc04g049350.2	10.61627629	10.44217255	10.62136806	10.69272191	11.34834181	10.97762944	10.49059433	10.58851096	10.59348186	10.74143895	10.67728649	10.27508853	10.70209324	10.94217475	10.49630449	10.49748652	10.74735329	10.5876959	10.23198529	10.1933031	10.32365936	11.05419087	10.67292036	10.79393118	10.21935866	10.51091448	10.82379101
Solyc04g049360.2	5.929731442	5.487651919	6.202558352	6.738356757	6.639890675	6.124038187	5.931794112	6.487476381	6.277870473	6.047876554	5.885634652	6.064668255	4.625669277	5.682626333	6.261247974	6.125978139	6.156585756	5.989474779	6.394829199	6.637661565	6.086144331	7.533914931	7.18692045	6.542274574	6.321923011	6.433289532	6.655373281
Solyc04g049580.2	4.578652435	4.850841917	4.475410938	5.156793613	4.890439493	4.889503742	4.598081166	4.939046838	4.774685146	4.733992582	5.118846811	4.849748942	5.225437453	5.053261712	4.592476102	4.629907479	4.759466876	4.650741091	4.802698034	4.595123252	4.637098775	5.121933596	4.500012216	4.691548488	5.021606271	4.374552878	4.586680513
Solyc04g049620.2	7.488901479	7.459967298	8.139885655	9.995485052	9.401852356	8.405898444	7.031583639	7.494615826	7.477902096	8.284060188	7.929837799	9.061513884	7.680091439	8.833655368	8.881595791	8.099961993	7.440214241	7.725256453	8.163005403	8.160806393	7.643195158	9.818836554	8.774440378	9.040152674	6.540191866	6.630700057	8.59217366
Solyc04g049630.2	2.492292824	2.786113541	2.85738627	3.536464216	2.67951394	2.736211806	2.55999416	2.848781971	2.839591381	2.559767001	2.584506079	2.903223542	2.660983761	2.733037332	3.030433682	3.0411657	2.727683738	2.509862562	3.4860112	2.652779691	2.647325816	2.677971825	2.845820507	2.574941039	2.720987213	2.519943779	2.918373394
Solyc04g049660.1	6.263491742	6.090650672	6.235122643	5.925429761	6.690065612	6.514304876	6.294371605	6.054868189	6.429423709	6.574222625	6.671883786	6.515202159	6.228533712	6.543698402	6.224794297	6.575738769	6.666709511	6.382926708	6.354836258	6.840141045	6.58069739	6.593511719	6.771509242	7.033098714	6.919918796	6.522071002	6.585900152
Solyc04g049690.2	7.255229163	6.987302094	7.161196545	6.508411076	6.756440309	7.182842397	7.217510298	7.392114046	7.361106102	7.337769903	7.146315077	7.10451997	7.304209401	7.36890353	7.344648977	7.362382138	7.174293048	7.173103135	7.060182433	7.328387556	7.386379017	6.883082716	6.984829331	7.351701139	6.89310095	6.916286687	7.367184101
Solyc04g049710.2	4.681301985	5.170629288	4.425140422	4.276316535	4.457228452	4.615120896	5.291840622	4.652669256	4.941498122	4.629376389	4.927439406	4.443271391	5.134552332	4.407037038	4.360146883	4.661179412	5.304294668	4.701606848	4.759994963	4.657286592	5.143673159	4.170025782	4.466038939	4.370597033	4.89555517	5.246950498	4.357837976
Solyc04g050240.2	7.063555861	7.343137079	6.522560285	4.876736951	5.28864449	6.729480977	6.980882066	6.683242616	6.614038305	6.730408003	6.971948632	5.716674038	7.57881689	6.479108376	5.892199152	6.552410319	7.072774925	6.593826733	5.802327601	5.891138537	6.970067735	5.590155633	5.893198445	6.460612264	6.82473893	7.04730782	6.119487137
Solyc04g050390.1	11.88687161	12.03571388	11.89578265	11.43304375	11.8979055	12.08509183	11.97769247	11.8176102	12.0184606	11.92250336	11.99284229	11.62574614	11.96844924	11.90379733	11.52066457	11.65690305	12.03586803	11.52195619	11.7903324	11.92451299	11.780133	11.53142022	11.68730123	11.62702162	12.34577888	12.16083652	10.76967516
Solyc04g050400.1	11.88687161	12.03571388	11.89578265	11.43304375	11.8979055	12.08509183	11.97769247	11.8176102	12.0184606	11.92250336	11.99284229	11.62574614	11.96844924	11.90379733	11.52066457	11.65690305	12.03586803	11.52195619	11.7903324	11.92451299	11.780133	11.53142022	11.68730123	11.62702162	12.34577888	12.16083652	10.76967516
Solyc04g050440.2	5.446810676	4.998347673	4.617373648	7.471228018	8.06020798	5.688609124	4.365025995	5.482064412	5.465038879	6.348101538	5.257117843	5.882756933	7.201420489	7.361600887	8.141836389	3.854350688	3.589885564	3.692991806	4.557342763	4.98737345	3.572182084	7.20001991	6.603862658	6.507551251	3.071455383	3.144758847	5.590459725
Solyc04g050470.2	9.374066379	9.532239751	9.183977016	7.836897109	8.025712062	8.734049914	9.563217071	9.473094823	9.420968982	8.721615021	8.716096587	8.148603166	8.309276205	8.424081233	8.138042425	9.112556579	9.263823245	9.386221881	8.460768237	7.611072989	7.964067213	7.117340215	7.478196091	7.63143247	8.919731295	9.167036497	7.909432767
Solyc04g050480.2	7.927505656	7.814153851	8.192666505	7.75118556	8.060711242	7.810811712	7.672772344	7.737319324	8.225300061	8.203527765	8.118356039	8.085303513	7.693990219	8.012972411	8.077198055	8.454470643	8.61529239	8.434259107	8.341444445	8.617295179	8.113954804	7.896982269	8.261154679	7.967741281	8.572201145	8.29501866	8.141365114
Solyc04g050490.2	7.755240991	7.52357751	7.904233675	8.145597167	7.822716629	7.742411155	7.656271269	7.716323028	7.787998787	7.73554964	7.789332507	8.291184684	7.419476538	7.90796754	8.317534693	8.177387513	7.842659614	7.956178153	8.562981479	8.604601428	8.511144285	8.088567373	8.767049824	8.001933982	7.99001716	7.944714348	8.539118821
Solyc04g050560.2	8.372511912	8.47497685	8.11859566	6.821518433	7.582084677	8.207209744	8.392790887	8.183810661	8.144642072	8.347617976	8.184014079	7.173288203	8.58992484	8.011590073	7.068613914	7.622005492	8.149931627	7.872757081	6.77431989	6.924792625	7.593787732	7.267570999	7.468288097	7.711764314	7.644097679	8.313272832	7.058430463
Solyc04g050730.2	8.29264156	8.690615972	7.822778995	6.598177807	6.498996872	8.110464633	8.773510883	8.446504965	7.988383205	7.811575127	8.050841706	7.316788978	8.480283277	6.404363836	7.018355383	8.132445421	8.826623038	8.121748375	7.611898955	6.776868053	8.291883938	4.52952315	6.784425094	6.155661174	8.603876254	8.73299708	6.403070436
Solyc04g050820.1	10.62204213	10.0811912	9.741746731	8.708442967	8.650400284	9.130123339	10.37089946	10.06953923	10.61750743	10.01548604	10.12310408	10.12092647	8.310599658	8.609437311	10.49156131	11.53662548	11.38847762	11.9657892	11.03728875	11.24838265	11.29647318	9.760598909	11.01391684	10.58958729	11.26429759	10.92092074	11.31211172
Solyc04g050920.2	7.63438161	7.856006744	8.294437937	7.932390324	7.8244176	7.939889798	7.978023391	7.444028668	7.905636224	8.486235255	8.77033286	8.898309423	8.4805442	8.237236901	8.621045496	8.57047973	8.022739267	8.691201238	8.856846323	9.364424183	9.511487692	8.546072975	9.360194432	9.248208102	8.412306669	8.468082541	8.806895455
Solyc04g050930.2	7.861875248	8.16087009	7.157819942	6.072530677	5.808542611	7.259333505	7.698816173	7.335336245	7.587264897	7.804097631	7.85709365	6.870935051	6.433721852	5.616242842	6.247003124	7.497202159	8.040983343	8.018136228	5.465173959	5.941362834	6.322952491	4.545595395	4.895627113	5.599285164	6.145197982	7.041442241	6.132013658
Solyc04g051020.1	7.505983191	7.326840673	7.997289453	8.853134875	8.541070164	7.862557474	7.44011448	7.582957637	7.77576231	8.042066035	8.149116601	8.385408913	7.498672808	8.235188207	8.395958377	8.079969421	7.833936103	8.121456501	7.777201245	7.931450727	7.397549226	7.726696492	7.709888728	7.924143361	7.203267518	6.728589997	7.96977265
Solyc04g051030.1	7.505983191	7.326840673	7.997289453	8.853134875	8.541070164	7.862557474	7.44011448	7.582957637	7.77576231	8.042066035	8.149116601	8.385408913	7.498672808	8.235188207	8.395958377	8.079969421	7.833936103	8.121456501	7.777201245	7.931450727	7.397549226	7.726696492	7.709888728	7.924143361	7.203267518	6.728589997	7.96977265
Solyc04g051130.1	4.599424448	4.468396396	4.235122737	6.021989978	5.325014582	4.584976157	4.155087446	4.702546628	5.281391096	4.528289084	4.48884754	5.01600812	3.586361889	4.063917133	4.802891414	4.870386895	4.671240939	4.131883308	5.215803929	4.142246551	3.955116157	5.225776317	4.513245534	4.117776151	4.529932245	4.075788673	5.249098792
Solyc04g051180.1	3.840809443	4.15528088	3.465397021	3.335200118	3.673085661	3.234010909	4.083988278	3.78647833	3.804441617	3.545098084	2.890171744	3.182478457	3.639525138	4.372745834	2.819396486	3.083424035	2.986555073	2.999786978	2.823596106	2.672898134	2.81567355	2.63357169	2.006199655	2.953444782	3.257243869	2.914127836	2.853806151
Solyc04g051340.2	7.463867259	7.663865481	7.521090921	6.762606146	7.174357486	7.565715432	7.545647775	7.52220502	7.608751127	7.430447483	7.529869944	7.490597493	7.637737489	7.661904349	7.237852876	7.511255592	7.663599191	7.617097193	7.383846991	7.554243594	7.810823863	7.202886982	7.508594652	7.748926066	7.693159839	7.895271572	7.335885677
Solyc04g051360.2	2.941888808	2.715841864	2.940700198	4.20642231	3.341979091	2.812781484	2.943206738	2.674275246	3.118814391	2.992419676	2.781726155	3.577742588	2.612096943	2.974464058	3.015669143	3.053352348	2.85453383	2.889580338	3.33873697	3.267220526	2.918187219	3.197509983	2.881106633	2.910821793	3.10896168	2.773710304	3.144033723
Solyc04g051370.2	8.616025621	8.695782605	8.479476963	7.793903833	8.177252571	8.327730784	8.960674782	8.584784872	8.572449879	8.337671631	8.40905968	8.104524566	8.851821113	8.219215727	8.035639902	8.232537783	8.408877574	8.199038983	8.42785782	8.670759347	8.710587541	8.493969607	8.59507424	8.610703859	9.078876615	9.130003647	8.224402427
Solyc04g051410.2	3.685637552	4.022439447	3.682199226	3.409599093	3.820652018	3.260679262	3.668747385	3.497864247	4.17267377	3.751066632	3.51476975	3.668747385	3.900127678	3.931977427	3.789380004	4.091902071	3.783338657	3.981015699	3.394871809	3.536383291	3.450945059	3.862410409	3.744909124	3.473165712	3.492476704	3.704116774	3.489259864
Solyc04g051500.2	8.188545413	8.218220181	7.894875697	6.801124556	7.327668376	7.945734385	8.090321038	8.091348272	8.023946042	8.433726263	8.315624096	7.89074735	9.778734391	8.782581508	8.314110571	7.916427146	8.038909474	7.821351609	7.565890791	8.136987653	9.194850124	8.24890152	8.251837668	8.319554842	7.613150557	8.018735037	8.710780381
Solyc04g051580.2	6.459055797	6.562200836	6.273505021	5.959044265	6.018286169	6.37687766	6.423093981	6.388421113	6.677814072	6.701942627	6.43860109	6.080186893	5.707134531	5.442253939	6.050620713	6.316683199	6.673368645	6.440232679	6.063214827	6.01145453	5.838790181	5.25770253	5.452426518	5.53621674	6.248823624	6.458961019	5.655311186
Solyc04g051600.2	5.085216702	5.19575611	4.790838209	4.319287843	4.902259186	4.952783312	5.440690043	4.913971974	5.142828942	5.042415347	4.989885297	4.54930937	5.574833922	5.183416718	4.630387279	4.976173772	5.126375025	4.650613931	4.590610456	4.697945237	4.840218786	4.730064853	4.599305113	5.163251972	4.927917377	5.133806365	5.080219637
Solyc04g051710.1	8.994491222	8.775003938	9.259794522	9.42210101	9.507175284	9.19025009	9.048845599	8.989715249	9.308733897	9.280920934	9.497532219	9.364772248	8.645614026	9.212788286	9.418463437	9.218362915	9.551163679	9.1926819	9.267919289	9.455180611	9.082581519	9.020130302	8.999969151	9.490597086	9.12082551	8.845053174	9.393064147
Solyc04g051820.2	6.405099309	6.450220668	6.505478426	6.834910246	6.64404694	6.400567082	6.505778129	6.542349639	6.558135182	6.622386493	6.513748122	6.847748081	6.362380866	6.412978328	6.750074882	6.377434853	6.275250222	6.218044617	6.720356681	6.715543638	6.432805209	6.481724311	6.619894168	6.384177245	6.283201257	6.145423705	6.607017348
Solyc04g051830.2	8.160769458	8.278164254	8.04583903	7.153007459	7.867563071	8.17623493	8.044960445	7.935606642	8.024307409	8.028573306	8.131986412	7.670529111	8.386146045	8.121038793	7.747509065	7.875220779	8.179829571	7.832823065	7.736610428	7.905330712	7.906173229	7.463823422	7.812502978	8.086073621	8.243185936	8.19427653	7.498598737
Solyc04g051860.2	8.715985372	8.796065388	9.105641279	9.505914324	9.933163311	9.321173387	8.617630177	8.846774409	8.994520128	9.228475635	9.029519806	9.253488032	8.609028648	9.071636364	9.303154898	9.033524273	8.855048115	8.942843072	9.097284252	9.340514087	9.105022962	9.689518045	9.424325059	9.642544739	8.807442369	8.738323907	9.179429784
Solyc04g053080.2	9.984564611	9.857054939	10.05719825	8.555265126	9.005046247	9.458422367	10.44306941	10.12142254	9.890899358	9.594224484	9.546712456	9.335207672	10.22743391	10.20752821	9.376040637	9.751004889	9.464997929	10.27115763	9.49059078	9.892470192	10.2197784	9.228388292	10.09118299	9.809034927	10.03446015	10.50741183	9.757887833
Solyc04g053130.2	9.0711461	8.895733741	9.728724713	9.325896816	9.248663325	9.574698452	8.488581374	8.433032186	8.422540571	10.6667498	10.50826055	10.07729363	10.35128589	10.78626098	10.12393809	9.74519671	8.733210839	10.0239753	9.850479113	10.77914614	11.24151464	11.59570664	10.5889187	11.43884034	8.872005962	9.017435935	11.58152259
Solyc04g054140.2	5.559398873	5.365194501	5.399474821	6.095782764	5.678573922	5.290166445	5.62538293	5.445274061	5.4770411	5.530241441	5.483381174	5.827225838	5.58708807	5.533837662	5.622528228	5.555623622	5.305170522	5.355380789	5.583164087	5.788920468	5.624991441	6.236173185	6.082210876	5.800083122	5.31587142	5.351756554	5.774090318
Solyc04g054180.2	5.189633626	5.132566089	4.651530223	4.656866375	4.639616231	5.011587325	5.222464957	4.932704786	5.183976202	4.935948562	5.176545041	4.609566751	5.341917912	4.655464938	4.521446213	4.892956137	5.255305356	4.908216915	4.634925587	4.973646147	4.944953953	4.453057615	4.675634126	4.706164455	5.799916674	5.438189589	4.537583886
Solyc04g054190.2	7.808139905	7.595538924	6.617079731	4.772966495	5.760368907	6.419463065	8.505785041	7.731784947	8.128936811	6.416695322	6.138013033	4.837927031	7.554835477	6.447086165	6.515659421	5.56157166	6.573013192	6.179992786	6.475888847	6.178275085	6.279078571	4.464978106	6.62934377	5.795179664	7.910255281	8.292297994	6.487797739
Solyc04g054320.2	7.253043624	7.111944205	7.368537635	6.353749066	6.997884489	6.865809226	6.766298515	6.949235468	6.971800397	7.750307319	7.351304176	7.278069545	7.412987875	7.829237556	7.581633884	7.262970474	6.777551987	7.292948957	7.161841055	7.245995014	7.519356935	7.938951694	7.248864443	7.474406945	6.333581772	6.826606654	7.903091589
Solyc04g054330.2	6.548947308	6.593537758	6.767239552	5.941068257	6.455462087	6.649962735	6.421598678	6.327284109	6.533783445	6.742595588	6.690530881	6.191031061	6.84988869	6.834986627	6.36009006	6.445343535	6.398018654	6.423823032	6.317746286	6.454510884	6.874585923	6.308465202	6.409556972	6.626369003	6.183711489	6.581557932	6.539366924
Solyc04g054470.2	7.134076387	7.372958022	7.449820454	7.584359664	8.180097503	7.44269931	7.083777581	7.429286338	7.329554544	7.448095961	7.335556337	7.699593065	7.115568372	7.588641877	7.824171829	7.332372303	7.132081652	7.289986642	7.959382153	7.799520256	7.442777542	7.908801621	7.613181869	7.64126515	7.137867728	7.089640168	7.715379423
Solyc04g054480.2	8.863267849	8.857762467	8.094367441	6.472265946	6.603100582	8.114819149	9.3922371	8.544811559	8.469487456	7.988850043	8.068705758	7.002668759	8.80273075	7.501930531	7.202688731	8.190477017	8.678652936	8.289586871	7.273391026	7.472757579	8.320923766	6.13800975	7.332387732	7.105314807	8.381841672	8.770707875	7.278823445
Solyc04g054710.2	7.306477106	7.294998883	6.656171442	6.501943591	6.571930293	7.035589303	7.41638761	6.841461106	6.900162848	7.411193588	7.395505633	6.719994506	8.11761653	6.928668562	6.558912042	6.745808656	7.38633501	6.842819415	6.479867107	6.717236403	7.372662195	7.523307638	6.847280521	7.114046078	7.288263114	7.356952687	6.620141374
Solyc04g054740.2	7.689578646	7.40114146	7.162868865	7.376784136	6.407683458	6.828139801	7.729783219	7.730194581	7.665640333	7.230983006	7.193677846	7.696092664	6.292521589	6.455210202	7.593838175	8.235705489	8.082269542	8.395073782	8.251284707	7.911037904	7.928959872	7.116618014	7.876491836	7.529180146	8.230698264	7.898977187	7.926869169
Solyc04g054810.2	12.26156963	12.28513409	12.25357614	11.48326698	11.73440408	12.33153172	12.36994181	12.28874933	12.33153172	12.32617328	12.53482803	12.20403095	12.42916461	11.75085964	12.24909794	12.49093808	12.56351862	12.39553831	12.42695873	12.51223371	12.72416767	11.8974079	12.24920314	12.35895428	12.25774386	12.23946894	12.37081043
Solyc04g054820.2	2.957108291	3.093529912	3.374655319	3.210685966	3.390710652	3.106132881	3.081309914	3.180320812	3.291980166	3.076049418	3.136020854	3.07146792	3.282463752	2.94075163	3.267708661	3.144097981	3.061106509	2.739359198	3.378435748	3.100213575	3.193011003	3.417439228	3.058191751	2.705972342	3.12103298	3.332907685	3.157858848
Solyc04g054910.2	9.147853669	8.96021459	8.732413601	8.56034484	8.48418646	8.61205721	9.301900341	9.101735882	8.803540865	9.238033385	8.994178959	8.914708794	9.371184787	9.124713992	9.075257042	8.762820067	8.629473584	8.813647612	8.61709065	8.38658968	9.12287865	9.06889063	8.967218005	8.520184085	8.431578535	8.737575067	9.428403245
Solyc04g054980.2	11.22560185	11.22808077	11.42538036	10.87983203	11.09428551	11.25032364	11.13910323	11.25003283	11.17498975	11.08415277	11.19139773	11.2238099	11.86870805	11.96737756	11.25776515	11.37666718	11.44073456	11.60282099	11.38380987	11.27532962	11.46764	11.04582955	11.12791649	11.49213488	11.40266393	11.43507622	10.80477037
Solyc04g055080.2	5.362328906	5.345783466	6.328044254	6.739708394	6.463563509	5.63860492	5.666947935	6.104413745	6.081195422	5.005823964	5.071300259	6.039049593	4.666104423	6.396792141	5.570694842	4.94121298	5.170042696	4.989227212	6.376273483	4.63314535	4.971535875	5.94133047	6.010662111	5.942710161	5.367934158	5.538629032	4.301239892
Solyc04g055160.2	9.443287302	8.830606067	9.584571018	8.836511584	8.643862276	9.157943293	9.400923061	9.269747458	10.26329	8.363846934	9.563226857	9.291738884	8.4776877	7.71623079	9.462076957	10.17246013	10.20377819	10.08866476	9.869710141	10.22027426	9.727549452	8.81366643	9.389302286	8.203841416	10.44055283	9.817956672	8.970011123
Solyc04g055170.2	9.781015943	9.930861143	10.04405562	10.08356529	10.31048221	10.24958608	9.819580047	9.737708464	10.13839219	10.31222079	10.56827108	10.64469566	10.74379341	11.17206136	11.02274372	10.53826221	10.2144219	10.57699753	10.93998859	11.17854297	11.06435648	11.66157962	11.27670755	11.04236329	10.52247055	10.40678606	10.57775271
Solyc04g055180.2	6.036353673	6.113974909	6.555057738	7.64111205	7.145315885	6.380039576	6.262261246	6.517855566	6.563423604	6.469358304	6.344669547	7.261623194	5.973480124	6.498949019	7.105445554	6.450383283	5.961152737	6.398048057	7.139828555	6.665461266	6.415814109	7.148251348	6.895334367	6.865214051	6.493072245	6.229034216	7.016540267
